"count","ptCnt","Grupo","ptid","List","TrialNum","CueDirection","SentenceDirection","StimulusType","Accuracy","MoveTime","LiftOffLatency","SentDur","ItemNumber","SentenceStimulus","Date","PostQ1","PostQ2","PostQ3","PostQ4","liftOffDiff",,"X","X.1","Compatibilidad",,,
1293,0,"Grupo B",417,4,13,1,0,0,1,183,1867,1523,7,"Joe kicked you the soccer ball","02/28/2017","language","y","y","n","344",,"","",0,,,
1294,0,"Grupo B",417,4,14,1,1,0,1,220,1995,1744,30,"You conveyed the message to Adam","02/28/2017","language","y","y","n","251",,"","",1,,,
1295,0,"Grupo B",417,4,15,1,1,0,1,314,1790,1321,24,"You drove the car to Amber","02/28/2017","language","y","y","n","469",,"","",1,,,
1301,0,"Grupo B",417,4,21,1,1,0,1,228,1877,1439,26,"You bought Christine ice cream","02/28/2017","language","y","y","n","438",,"","",1,,,
1304,0,"Grupo B",417,4,24,1,1,0,1,228,2148,1511,28,"You handed Courtney the notebook","02/28/2017","language","y","y","n","637",,"","",1,,,
1305,0,"Grupo B",417,4,25,1,1,0,1,204,2496,1485,22,"You awarded a medal to Helen","02/28/2017","language","y","y","n","1011",,"","",1,,,
1307,0,"Grupo B",417,4,27,1,0,0,1,206,2144,1579,5,"Katie handed the puppy to you","02/28/2017","language","y","y","n","565",,"","",0,,,
1313,0,"Grupo B",417,4,33,0,1,0,1,655,2565,1639,33,"You dedicated the song to John","02/28/2017","language","y","y","n","926",,"","",0,,,
1318,0,"Grupo B",417,4,38,0,1,0,1,333,2134,1635,35,"You gave Jesse another chance","02/28/2017","language","y","y","n","499",,"","",0,,,
1319,0,"Grupo B",417,4,39,1,1,0,1,274,2891,1293,29,"You hit Paul the baseball","02/28/2017","language","y","y","n","1598",,"","",1,,,
1321,0,"Grupo B",417,4,41,0,1,0,1,350,2812,1796,36,"You lavished Steve with praise","02/28/2017","language","y","y","n","1016",,"","",0,,,
1325,0,"Grupo B",417,4,45,0,0,0,1,350,2675,2184,14,"The policeman radioed the message to you","02/28/2017","language","y","y","n","491",,"","",1,,,
1327,0,"Grupo B",417,4,47,0,1,0,1,367,2434,1647,32,"You devoted your time to Tiana","02/28/2017","language","y","y","n","787",,"","",0,,,
1328,0,"Grupo B",417,4,48,1,1,0,1,300,2271,1746,25,"You dispensed the rations to Kelly","02/28/2017","language","y","y","n","525",,"","",1,,,
1329,0,"Grupo B",417,4,49,1,0,0,1,258,2437,1347,9,"Mike rolled you the marble","02/28/2017","language","y","y","n","1090",,"","",0,,,
1332,0,"Grupo B",417,4,52,1,0,0,1,228,2457,1684,2,"Vincent donated money to you","02/28/2017","language","y","y","n","773",,"","",0,,,
1334,0,"Grupo B",417,4,54,0,0,0,1,289,2211,1501,12,"Mike sold the land to you","02/28/2017","language","y","y","n","710",,"","",1,,,
1335,0,"Grupo B",417,4,55,0,0,0,1,339,2736,2138,15,"Anna transferred responsibility to you","02/28/2017","language","y","y","n","598",,"","",1,,,
1340,0,"Grupo B",417,4,60,1,0,0,1,275,2140,1693,4,"Jeff entrusted the key to you","02/28/2017","language","y","y","n","447",,"","",0,,,
1348,0,"Grupo B",417,4,68,0,1,0,1,236,3146,1579,37,"You offered Chris some writing tips","02/28/2017","language","y","y","n","1567",,"","",0,,,
1352,0,"Grupo B",417,4,72,0,0,0,1,331,2004,1304,18,"Amanda paid you tribute","02/28/2017","language","y","y","n","700",,"","",1,,,
1353,0,"Grupo B",417,4,73,0,1,0,1,275,2702,1837,31,"You bestowed the honor upon Art","02/28/2017","language","y","y","n","865",,"","",0,,,
1354,0,"Grupo B",417,4,74,1,1,0,1,257,2166,1681,21,"You delivered the Pizza to Andy","02/28/2017","language","y","y","n","485",,"","",1,,,
1357,0,"Grupo B",417,4,77,0,0,0,1,222,2651,1371,20,"Your family sent you regards","02/28/2017","language","y","y","n","1280",,"","",1,,,
1364,0,"Grupo A",418,2,4,1,1,0,1,305,2171,1620,28,"You shot Shawn the rubber band","03/06/2017","listening","n","n","n","551",,"","",1,,,
1365,0,"Grupo A",418,2,5,1,0,0,1,314,1898,1433,4,"Amber drove the car to you","03/06/2017","listening","n","n","n","465",,"","",0,,,
1366,0,"Grupo A",418,2,6,0,0,0,1,381,2019,1472,20,"Andy pitched you the idea","03/06/2017","listening","n","n","n","547",,"","",1,,,
1368,0,"Grupo A",418,2,8,0,1,0,1,284,2208,1856,33,"You transmitted the orders to Sara","03/06/2017","listening","n","n","n","352",,"","",0,,,
1371,0,"Grupo A",418,2,11,0,1,0,1,380,2438,2034,35,"You transferred responsibility to Anna","03/06/2017","listening","n","n","n","404",,"","",0,,,
1372,0,"Grupo A",418,2,12,0,1,0,1,299,1978,1371,32,"You sold the land to Mike","03/06/2017","listening","n","n","n","607",,"","",0,,,
1382,0,"Grupo A",418,2,22,1,1,0,1,232,1919,1634,24,"You entrusted the key to Jeff","03/06/2017","listening","n","n","n","285",,"","",1,,,
1384,0,"Grupo A",418,2,24,0,0,0,1,487,1725,1390,18,"Your sister blew you a kiss","03/06/2017","listening","n","n","n","335",,"","",1,,,
1388,0,"Grupo A",418,2,28,0,0,0,1,396,1991,1508,17,"Chris offered you some writing tips","03/06/2017","listening","n","n","n","483",,"","",1,,,
1394,0,"Grupo A",418,2,34,0,0,0,1,290,1906,1696,13,"John dedicated the song to you","03/06/2017","listening","n","n","n","210",,"","",1,,,
1395,0,"Grupo A",418,2,35,0,1,0,1,311,1599,1270,38,"You paid Amanda tribute","03/06/2017","listening","n","n","n","329",,"","",0,,,
1399,0,"Grupo A",418,2,39,0,0,0,1,927,2165,1733,16,"Steve lavished you with praise","03/06/2017","listening","n","n","n","432",,"","",1,,,
1402,0,"Grupo A",418,2,42,1,1,0,1,337,1789,1427,30,"You poured your dad some water","03/06/2017","listening","n","n","n","362",,"","",1,,,
1405,0,"Grupo A",418,2,45,1,0,0,1,295,2210,1489,3,"Jack kicked the football to you","03/06/2017","listening","n","n","n","721",,"","",0,,,
1407,0,"Grupo A",418,2,47,0,0,0,1,370,1598,1698,15,"Jesse gave you another chance","03/06/2017","listening","n","n","n","-100",,"","",1,,,
1410,0,"Grupo A",418,2,50,0,0,0,1,392,1442,1022,19,"He taught you a lesson","03/06/2017","listening","n","n","n","420",,"","",1,,,
1412,0,"Grupo A",418,2,52,0,1,0,1,409,1671,1407,40,"You sent your family regards","03/06/2017","listening","n","n","n","264",,"","",0,,,
1413,0,"Grupo A",418,2,53,1,1,0,1,386,1682,1186,26,"You threw Diane the pen","03/06/2017","listening","n","n","n","496",,"","",1,,,
1414,0,"Grupo A",418,2,54,0,0,0,1,734,2015,1746,12,"Tiana devoted her time to you","03/06/2017","listening","n","n","n","269",,"","",1,,,
1416,0,"Grupo A",418,2,56,0,1,0,1,311,2594,1724,37,"Ian received the complaint from you","03/06/2017","listening","n","n","n","870",,"","",0,,,
1417,0,"Grupo A",418,2,57,1,0,0,1,297,1811,1503,1,"Andy delivered the pizza to you","03/06/2017","listening","n","n","n","308",,"","",0,,,
1418,0,"Grupo A",418,2,58,1,0,0,1,391,1975,1559,8,"Courtney handed you the notebook","03/06/2017","listening","n","n","n","416",,"","",0,,,
1421,0,"Grupo A",418,2,61,0,1,0,1,349,2127,1310,39,"You told Liz the story","03/06/2017","listening","n","n","n","817",,"","",0,,,
1422,0,"Grupo A",418,2,62,0,1,0,1,1103,1662,1182,31,"You slipped Heather a note","03/06/2017","listening","n","n","n","480",,"","",0,,,
1425,0,"Grupo A",418,2,65,0,0,0,1,404,1807,1369,14,"Jenni sang you a song","03/06/2017","listening","n","n","n","438",,"","",1,,,
1427,0,"Grupo A",418,2,67,1,1,0,1,282,2209,1567,25,"You handed the puppy to Katie","03/06/2017","listening","n","n","n","642",,"","",1,,,
1429,0,"Grupo A",418,2,69,1,0,0,1,328,2777,1926,7,"Sally slid you the cafeteria tray","03/06/2017","listening","n","n","n","851",,"","",0,,,
1434,0,"Grupo A",418,2,74,1,0,0,1,266,1775,1396,6,"Christine bought you ice cream","03/06/2017","listening","n","n","n","379",,"","",0,,,
1435,0,"Grupo A",418,2,75,1,0,0,1,302,1671,1322,9,"Paul hit you the baseball","03/06/2017","listening","n","n","n","349",,"","",0,,,
1438,0,"Grupo A",418,2,78,1,0,0,1,360,2323,1704,10,"Adam conveyed the message to you","03/06/2017","listening","n","n","n","619",,"","",0,,,
1448,0,"Grupo A",419,1,8,0,0,0,1,348,1957,1704,10,"Adam conveyed the message to you","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","253",,"","",1,,,
1449,0,"Grupo A",419,1,9,1,0,0,1,342,1962,1696,13,"John dedicated the song to you","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","266",,"","",0,,,
1451,0,"Grupo A",419,1,11,1,1,0,1,290,2369,2065,34,"You radioed the message to the policeman","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","304",,"","",1,,,
1452,0,"Grupo A",419,1,12,0,1,0,1,352,1900,1645,27,"You kicked Joe the soccer ball","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","255",,"","",0,,,
1454,0,"Grupo A",419,1,14,0,1,0,1,334,1930,1634,24,"You entrusted the key to Jeff","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","296",,"","",0,,,
1456,0,"Grupo A",419,1,16,0,0,0,1,316,1800,1396,6,"Christine bought you ice cream","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","404",,"","",1,,,
1457,0,"Grupo A",419,1,17,1,0,0,1,281,1781,1472,20,"Andy pitched you the idea","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","309",,"","",0,,,
1460,0,"Grupo A",419,1,20,1,1,0,1,262,2462,2034,35,"You transferred responsibility to Anna","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","428",,"","",1,,,
1472,0,"Grupo A",419,1,32,1,0,0,1,347,1616,1698,15,"Jesse gave you another chance","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","-82",,"","",0,,,
1473,0,"Grupo A",419,1,33,1,0,0,1,363,1475,1022,19,"He taught you a lesson","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","453",,"","",0,,,
1476,0,"Grupo A",419,1,36,1,1,0,1,169,1984,1371,32,"You sold the land to Mike","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","613",,"","",1,,,
1480,0,"Grupo A",419,1,40,1,1,0,1,204,2731,1724,37,"Ian received the complaint from you","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","1007",,"","",1,,,
1481,0,"Grupo A",419,1,41,1,0,0,1,246,1895,1390,18,"Your sister blew you a kiss","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","505",,"","",0,,,
1484,0,"Grupo A",419,1,44,0,1,0,1,307,2427,1637,22,"You donated money to Vincent","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","790",,"","",0,,,
1492,0,"Grupo A",419,1,52,0,0,0,1,310,1770,1559,8,"Courtney handed you the notebook","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","211",,"","",1,,,
1494,0,"Grupo A",419,1,54,0,0,0,1,304,1696,1503,1,"Andy delivered the pizza to you","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","193",,"","",1,,,
1495,0,"Grupo A",419,1,55,1,1,0,1,311,1742,1407,40,"You sent your family regards","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","335",,"","",1,,,
1496,0,"Grupo A",419,1,56,1,0,0,1,292,1940,1746,12,"Tiana devoted her time to you","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","194",,"","",0,,,
1500,0,"Grupo A",419,1,60,1,0,0,1,282,1821,1508,17,"Chris offered you some writing tips","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","313",,"","",0,,,
1502,0,"Grupo A",419,1,62,0,1,0,1,259,1949,1186,26,"You threw Diane the pen","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","763",,"","",0,,,
1504,0,"Grupo A",419,1,64,0,0,0,1,467,1795,1489,3,"Jack kicked the football to you","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","306",,"","",1,,,
1505,0,"Grupo A",419,1,65,1,1,0,1,312,1992,1600,36,"You confessed your secret to Dan","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","392",,"","",1,,,
1508,0,"Grupo A",419,1,68,1,1,0,1,328,2058,1856,33,"You transmitted the orders to Sara","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","202",,"","",1,,,
1510,0,"Grupo A",419,1,70,1,0,0,1,254,1777,1369,14,"Jenni sang you a song","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","408",,"","",0,,,
1511,0,"Grupo A",419,1,71,1,1,0,1,266,1574,1310,39,"You told Liz the story","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","264",,"","",1,,,
1515,0,"Grupo A",419,1,75,0,1,0,1,394,2106,1567,25,"You handed the puppy to Katie","03/06/2017","language{.} how mind works{.} what mind receives{.}","n","n","n","539",,"","",0,,,
1524,0,"Grupo A",420,3,4,0,0,0,1,152,1977,1684,2,"Vincent donated money to you","03/10/2017","listening","n","n","n","293",,"","",1,,,
1530,0,"Grupo A",420,3,10,1,1,0,1,140,2173,1837,31,"You bestowed the honor upon Art","03/10/2017","listening","n","n","n","336",,"","",1,,,
1531,0,"Grupo A",420,3,11,0,0,0,1,142,1910,1347,9,"Mike rolled you the marble","03/10/2017","listening","n","n","n","563",,"","",1,,,
1533,0,"Grupo A",420,3,13,0,0,0,1,151,2096,1473,10,"Your dad poured you some water","03/10/2017","listening","n","n","n","623",,"","",1,,,
1537,0,"Grupo A",420,3,17,0,1,0,1,148,1791,1439,26,"You bought Christine ice cream","03/10/2017","listening","n","n","n","352",,"","",0,,,
1539,0,"Grupo A",420,3,19,1,1,0,1,223,1894,1507,40,"You pitched Andy the idea","03/10/2017","listening","n","n","n","387",,"","",1,,,
1540,0,"Grupo A",420,3,20,1,0,0,1,178,1617,1277,19,"Liz told you the story","03/10/2017","listening","n","n","n","340",,"","",0,,,
1542,0,"Grupo A",420,3,22,1,1,0,1,139,1916,1390,34,"You sang Jenni a song","03/10/2017","listening","n","n","n","526",,"","",1,,,
1545,0,"Grupo A",420,3,25,1,1,0,1,131,2115,1579,37,"You offered Chris some writing tips","03/10/2017","listening","n","n","n","536",,"","",1,,,
1548,0,"Grupo A",420,3,28,0,1,0,1,184,2225,1744,30,"You conveyed the message to Adam","03/10/2017","listening","n","n","n","481",,"","",0,,,
1549,0,"Grupo A",420,3,29,1,0,0,1,167,2472,2138,15,"Anna transferred responsibility to you","03/10/2017","listening","n","n","n","334",,"","",0,,,
1551,0,"Grupo A",420,3,31,1,0,0,1,125,1779,1304,18,"Amanda paid you tribute","03/10/2017","listening","n","n","n","475",,"","",0,,,
1554,0,"Grupo A",420,3,34,1,1,0,1,183,1419,1126,39,"You taught him a lesson","03/10/2017","listening","n","n","n","293",,"","",1,,,
1557,0,"Grupo A",420,3,37,1,0,0,1,147,1831,1501,12,"Mike sold the land to you","03/10/2017","listening","n","n","n","330",,"","",0,,,
1560,0,"Grupo A",420,3,40,1,1,0,1,151,2087,1647,32,"You devoted your time to Tiana","03/10/2017","listening","n","n","n","440",,"","",1,,,
1562,0,"Grupo A",420,3,42,1,0,0,1,180,2139,1874,13,"Sara transmitted the orders to you","03/10/2017","listening","n","n","n","265",,"","",0,,,
1567,0,"Grupo A",420,3,47,1,0,0,1,149,2560,2184,14,"The policeman radioed the message to you","03/10/2017","listening","n","n","n","376",,"","",0,,,
1570,0,"Grupo A",420,3,50,1,0,0,1,149,1501,1647,16,"Dan confessed his secret to you","03/10/2017","listening","n","n","n","-146",,"","",0,,,
1571,0,"Grupo A",420,3,51,1,0,0,1,143,1668,1002,11,"Heather slipped you a note","03/10/2017","listening","n","n","n","666",,"","",0,,,
1576,0,"Grupo A",420,3,56,1,0,0,1,148,2028,1724,17,"You received the complaint from Ian","03/10/2017","listening","n","n","n","304",,"","",0,,,
1577,0,"Grupo A",420,3,57,0,0,0,1,116,2177,1523,7,"Joe kicked you the soccer ball","03/10/2017","listening","n","n","n","654",,"","",1,,,
1581,0,"Grupo A",420,3,61,0,1,0,1,189,1579,1321,24,"You drove the car to Amber","03/10/2017","listening","n","n","n","258",,"","",0,,,
1583,0,"Grupo A",420,3,63,0,1,0,1,113,2054,1746,25,"You dispensed the rations to Kelly","03/10/2017","listening","n","n","n","308",,"","",0,,,
1589,0,"Grupo A",420,3,69,1,0,0,1,155,1805,1371,20,"Your family sent you regards","03/10/2017","listening","n","n","n","434",,"","",0,,,
1593,0,"Grupo A",420,3,73,0,1,0,1,155,2146,1511,28,"You handed Courtney the notebook","03/10/2017","listening","n","n","n","635",,"","",0,,,
1594,0,"Grupo A",420,3,74,1,1,0,1,146,1766,1796,36,"You lavished Steve with praise","03/10/2017","listening","n","n","n","-30",,"","",1,,,
1595,0,"Grupo A",420,3,75,0,0,0,1,108,1908,1579,5,"Katie handed the puppy to you","03/10/2017","listening","n","n","n","329",,"","",1,,,
1598,0,"Grupo A",420,3,78,0,0,0,1,157,1558,1233,6,"Diane threw you the pen","03/10/2017","listening","n","n","n","325",,"","",1,,,
1599,0,"Grupo A",420,3,79,0,0,0,1,194,1791,1646,1,"Alex forked over the cash to you","03/10/2017","listening","n","n","n","145",,"","",1,,,
1600,0,"Grupo A",420,3,80,0,1,0,1,97,1841,1681,21,"You delivered the Pizza to Andy","03/10/2017","listening","n","n","n","160",,"","",0,,,
1602,0,"Grupo A",421,3,2,0,0,0,1,946,1774,1233,6,"Diane threw you the pen","03/12/2017","the responsability people had as regards different actions{.} who did what and to whom{.}","n","n","n","541",,"","",1,,,
1604,0,"Grupo A",421,3,4,1,1,0,1,339,1963,1579,37,"You offered Chris some writing tips","03/12/2017","the responsability people had as regards different actions{.} who did what and to whom{.}","n","n","n","384",,"","",1,,,
1612,0,"Grupo A",421,3,12,1,0,0,1,358,1679,1501,12,"Mike sold the land to you","03/12/2017","the responsability people had as regards different actions{.} who did what and to whom{.}","n","n","n","178",,"","",0,,,
1614,0,"Grupo A",421,3,14,0,0,0,1,358,2077,1523,7,"Joe kicked you the soccer ball","03/12/2017","the responsability people had as regards different actions{.} who did what and to whom{.}","n","n","n","554",,"","",1,,,
